proper_star_name	parsecs_from_earth	light_years_from_earth	constellation_full_name	apparent_magnitude
	675.6757	2203.756836092	Cygnus	8.48
	149.4768	487.52755180799994	Sagitta	6.24
	290.6977	948.1279904119999	Sagitta	8.57
	289.0173	942.6472649879998	Aquila	8.14
	205.3388	669.7248165279999	Sagittarius	7.69
	409.8361	1336.705030316	Cygnus	7.29
	281.6901	918.7491625559999	Aquila	6.87
	96.8992	316.04255475199994	Telescopium	8.76
	20.3915	66.50810074	Sagitta	7.34
	160.0	521.8496	Pavo	6.36
	80.7754	263.453813624	Cygnus	8.82
	243.9024	795.5023117439999	Capricornus	8.37
	176.3668	575.230900208	Aquila	7.49
	714.2857	2329.6856676919997	Capricornus	6.39
	632.9114	2064.2785057839997	Aquila	9.38
	471.6981	1538.471655036	Aquila	8.55
	267.3797	872.074934332	Capricornus	7.78
	6.015	19.6182834	Sagittarius	5.32
	66.7111	217.582255316	Sagitta	7.52
	190.8397	622.435131932	Sagittarius	10.4
	66.6223	217.29262878799997	Sagitta	7.57
	180.1802	587.668533112	Sagittarius	6.54
	225.2252	734.5855033119999		8.83
	89.0472	290.432785632	Vulpecula	8.79
	277.0083	903.479190948	Capricornus	9.45
	100000.0	326156.0	Cygnus	8.75
	350.8772	1144.407040432	Aquila	8.81
	196.4637	640.7781453719999	Aquila	7.94
	314.4654	1025.6477700239998	Sagitta	7.95
	193.4236	630.862676816	Capricornus	9.49
	87.7963	286.352900228	Aquila	3.24
	680.2721	2218.748270476	Draco	9.87
	113.6364	370.63193678399995	Aquila	7.1
	571.4286	1863.7486646159998	Aquila	7.01
	142.0455	463.28992098	Sagittarius	9.5
	100000.0	326156.0	Vulpecula	6.24
	72.7802	237.37698911199996	Pavo	8.17
	213.6752	696.9144853119999	Pavo	8.55
	216.4502	705.9653143119999	Aquila	8.08
	92.6784	302.27616230399997	Aquila	11.11
	102.2495	333.49287921999996	Capricornus	8.34
	173.0104	564.283800224	Telescopium	10.06
	324.6753	1058.9479714679999	Cygnus	7.88
	543.4783	1772.5870841479998	Vulpecula	7.2
	316.4557	1032.1392528919998	Aquila	7.41
	413.2231	1347.751934036	Sagittarius	7.49
	302.1148	985.365547088	Cygnus	7.88
	230.9469	753.247171164	Capricornus	10.47
	100000.0	326156.0	Aquila	11.52
	284.0909	926.5795158039998	Capricornus	8.36
	93.7207	305.67568629199997	Sagitta	8.28
	310.559	1012.90681204	Aquila	7.83
	183.1502	597.355366312	Pavo	8.76
	275.4821	898.501398076	Vulpecula	8.65
	65.9631	215.142608436	Cygnus	7.75
	130.2083	424.682182948	Capricornus	9.21
	48.3559	157.715669204	Draco	5.7
	709.2199	2313.163257044	Capricornus	8.55
	375.9398	1226.150214088	Cygnus	8.98
	100000.0	326156.0	Aquila	10.2
	781.25	2548.09375	Cygnus	7.52
	160.2564	522.685863984	Aquila	7.57
	245.098	799.40183288	Draco	7.71
	100000.0	326156.0	Aquila	10.23
	671.1409	2188.966313804	Aquila	9.36
	76.6284	249.928124304	Pavo	9.46
	163.9344	534.681881664	Sagitta	8.22
	671.1409	2188.966313804	Pavo	8.42
	152.439	497.1889448399999		12.06
	268.8172	876.7634268319999	Cygnus	8.29
	198.4127	647.134925812	Capricornus	8.15
	502.5126	1638.974995656	Cygnus	7.11
	500.0	1630.78	Aquila	8.6
	917.4312	2992.2569046719996	Telescopium	8.0
	432.9004	1411.9306286239998	Vulpecula	5.51
	416.6667	1358.9834420519999	Capricornus	8.64
	381.6794	1244.870263864	Vulpecula	7.29
	100000.0	326156.0	Pavo	7.95
	292.3977	953.6726424119998	Vulpecula	9.26
	142.8571	465.937003076	Aquila	8.17
	172.7116	563.3092460959999	Vulpecula	8.43
	165.5629	539.9933321240001	Sagittarius	9.57
	100000.0	326156.0	Cygnus	8.12
	185.8736	606.237898816	Sagitta	9.24
	300.3003	979.447446468	Vulpecula	7.59
	143.8849	469.28923444399993	Capricornus	6.34
	62.6566	204.35826029599997	Cygnus	7.09
	246.9136	805.3235212159999	Vulpecula	5.91
	148.8095	485.35111282	Cygnus	7.24
	406.5041	1325.837512396	Aquila	7.18
	520.8333	1698.729057948	Vulpecula	7.82
	202.4291	660.234655396	Capricornus	9.84
	82.3045	268.44106502	Capricornus	9.49
	99.0099	322.926729444	Telescopium	8.53
	458.7156	1496.1284523359998	Cepheus	7.89
	206.6116	673.876130096	Cygnus	6.92
	100000.0	326156.0	Aquila	7.91
	100000.0	326156.0	Aquila	10.1
	39.8406	129.942507336	Cygnus	9.06
	179.5332	585.558303792	Capricornus	7.82
	390.625	1274.046875	Pavo	8.53
	184.8429	602.8762089239999	Sagitta	7.59
	724.6377	2363.4493368119997	Cygnus	7.5
	135.318	441.34777608	Telescopium	9.41
	100000.0	326156.0	Aquila	11.75
	448.4305	1462.5829815799998	Aquila	11.11
	23.6072	76.996299232	Capricornus	11.3
	82.3723	268.66219878799996		8.78
	245.098	799.40183288	Aquila	7.93
	100000.0	326156.0	Sagittarius	8.49
	222.2222	724.7910386319999	Aquila	8.92
	100000.0	326156.0	Sagitta	9.45
	100000.0	326156.0	Cygnus	10.2
	229.8851	749.784046756	Capricornus	8.08
	73.9098	241.061247288	Aquila	7.32
	107.9914	352.220430584		9.17
	101.4199	330.78708904399997	Draco	7.62
	343.6426	1120.810958456	Cygnus	7.98
	531.9149	1734.8723612439999	Cygnus	7.81
	168.0672	548.161256832	Sagitta	7.29
	102.2495	333.49287921999996	Cygnus	7.85
	331.1258	1079.9866642480001	Sagittarius	9.51
	149.925	488.98938300000003	Cygnus	10.05
	100000.0	326156.0	Cygnus	9.47
	413.2231	1347.751934036	Sagittarius	8.27
	100000.0	326156.0	Cygnus	9.03
	100.1001	326.48248215599995	Sagittarius	6.2
	877.193	2861.0176010799996	Cygnus	8.78
	27.7008	90.347821248	Capricornus	5.84
	378.7879	1235.4394631239998	Cygnus	7.99
	393.7008	1284.078781248	Cygnus	8.51
	609.7561	1988.7561055159997	Aquila	8.42
	358.4229	1169.017793724	Pavo	9.05
	100000.0	326156.0	Aquila	10.68
	510.2041	1664.0612843959998	Aquila	9.25
	106.1571	346.237751076	Cygnus	6.01
	100000.0	326156.0	Cygnus	7.55
	70.5219	230.011408164	Vulpecula	7.44
	173.0104	564.283800224	Capricornus	9.23
	248.7562	811.333271672	Pavo	7.65
	310.559	1012.90681204	Aquila	9.62
	208.3333	679.491557948	Draco	7.68
	180.5054	588.729192424	Aquila	6.25
	50.8906	165.982745336	Capricornus	10.61
	156.9859	512.0189320039999	Aquila	6.92
	156.0062	508.823581672	Aquila	8.65
	100000.0	326156.0	Cygnus	8.03
	53.5332	174.60174379199998	Sagittarius	9.07
	230.4147	751.511368932	Capricornus	8.28
	47.7099	155.608701444	Capricornus	9.88
	719.4245	2346.44617222	Vulpecula	8.92
	117.3709	382.812232604	Telescopium	7.9
	158.4786	516.887462616	Cygnus	7.53
	602.4096	1964.7950549759996	Capricornus	7.84
	238.6635	778.41532506	Cygnus	9.7
	100000.0	326156.0	Cygnus	10.99
	232.0186	756.7425850159999	Aquila	8.73
	100000.0	326156.0	Cygnus	8.39
	423.7288	1382.0169049279998	Aquila	8.32
	709.2199	2313.163257044	Capricornus	8.43
	133.3333	434.874557948	Aquila	6.91
	819.6721	2673.409734476	Sagittarius	10.02
	39.2311	127.95458651599998	Sagittarius	10.74
	74.6269	243.40011196400002	Aquila	7.73
	198.4127	647.134925812	Aquila	9.18
	80.1925	261.5526503	Capricornus	7.93
	271.0027	883.8915662119999	Sagitta	7.83
	235.2941	767.4258247959999	Aquila	7.64
	255.102	832.03047912	Sagittarius	9.06
	261.0966	851.582226696	Capricornus	9.04
	228.833	746.35255948	Cygnus	7.97
	228.3105	744.6483943799999	Pavo	8.88
	281.6901	918.7491625559999	Telescopium	9.62
	584.7953	1907.344958668	Vulpecula	7.8
	442.4779	1443.1682195239998	Sagitta	8.85
	251.8892	821.5517391519999	Cygnus	8.02
	294.9853	962.112255068	Sagittarius	8.55
	99.7009	325.180467404	Sagittarius	9.74
	278.5515	908.5124303399998	Cygnus	8.07
	137.1742	447.401883752	Aquila	6.51
	202.4291	660.234655396	Aquila	6.47
	285.7143	931.8743323079999	Cygnus	8.03
	60.4961	197.311659916	Pavo	8.54
	355.8719	1160.697554164	Capricornus	8.99
	469.4836	1531.248930416	Cygnus	8.52
	36.483	118.99149347999999	Aquila	10.31
	216.9197	707.496616732	Aquila	5.44
	156.4945	510.41620141999994	Capricornus	8.77
	100000.0	326156.0	Aquila	8.89
	462.963	1509.98160228	Vulpecula	8.58
	32.2165	105.07604774		8.46
	454.5455	1482.52742098	Capricornus	9.16
	248.7562	811.333271672	Telescopium	8.38
	395.2569	1289.1540947639999	Vulpecula	7.45
	187.2659	610.7789688039999	Cygnus	4.8
	192.6782	628.431509992	Draco	7.81
	400.0	1304.624	Cepheus	6.78
	41.806	136.35277735999998	Sagittarius	9.48
	465.1163	1517.004719428	Cygnus	8.61
	100000.0	326156.0	Aquila	9.35
	317.4603	1035.415816068	Sagitta	9.72
	100000.0	326156.0	Cygnus	7.09
	92.5926	301.996320456	Draco	7.17
	485.4369	1583.281575564	Cygnus	10.18
	819.6721	2673.409734476	Cygnus	7.08
	121.8027	397.266814212	Aquila	7.67
	33.9328	110.673863168	Capricornus	8.67
	100000.0	326156.0	Pavo	8.42
	473.9336	1545.762872416	Cygnus	7.61
	349.6503	1140.405432468	Cygnus	7.76
	48.8281	159.255777836	Cygnus	4.28
	305.8104	997.418968224	Sagittarius	9.3
	581.3953	1896.255654668	Cygnus	8.78
	240.9639	785.918217684	Vulpecula	8.16
	212.3142	692.475502152	Aquila	7.44
	336.7003	1098.168230468	Sagittarius	9.2
	81.6327	266.249949012	Telescopium	8.26
	230.4147	751.511368932	Cygnus	6.66
	177.9359	580.348614004	Cepheus	5.81
	100000.0	326156.0	Cygnus	10.14
	54.6448	178.227293888	Aquila	8.53
	196.8504	642.039390624	Telescopium	6.47
	100000.0	326156.0	Cygnus	7.1
	63.857	208.27343692	Sagittarius	6.9
	268.0965	874.4128205399999	Vulpecula	8.14
	245.7002	801.3659443119999	Telescopium	7.79
	793.6508	2588.539703248	Sagitta	6.85
	198.0198	645.853458888	Cygnus	7.33
	245.098	799.40183288	Vulpecula	8.46
	246.9136	805.3235212159999	Cygnus	8.63
	271.0027	883.8915662119999	Cygnus	3.8
	421.9409	1376.185561804	Cygnus	7.01
	118.4834	386.440718104	Vulpecula	8.14
	236.9668	772.881436208	Sagittarius	9.24
	91.4913	298.40436442799995	Vulpecula	6.58
	44.3262	144.572560872	Cygnus	7.02
	163.1321	532.0651320759999	Sagittarius	6.66
	628.9308	2051.2955400479996	Sagitta	8.08
	321.5434	1048.733091704	Pavo	7.08
	292.3977	953.6726424119998	Telescopium	8.35
	208.7683	680.910336548	Cygnus	6.13
	94.2507	307.40431309199994	Aquila	9.35
	79.8722	260.507972632		8.44
	100000.0	326156.0	Cygnus	9.36
	421.9409	1376.185561804	Capricornus	8.94
	67.1141	218.89666399599997	Sagitta	7.65
	156.25	509.61875	Cygnus	7.54
	213.6752	696.9144853119999	Pavo	9.18
	531.9149	1734.8723612439999	Telescopium	8.62
	347.2222	1132.486038632	Sagittarius	8.46
	50.2513	163.89763002799998	Telescopium	9.5
	320.5128	1045.371727968	Cygnus	8.72
	161.2903	526.0579908679999	Draco	9.03
	70.2247	229.042072532	Cygnus	9.77
	26.1506	85.291750936	Aquila	11.3
	131.5789	429.152477084	Draco	8.68
	6.1981	20.215475036	Telescopium	7.97
	108.9325	355.2898847	Sagitta	9.43
	469.4836	1531.248930416	Telescopium	8.35
	148.368	483.91113407999995	Cygnus	7.09
	100000.0	326156.0	Vulpecula	8.93
	381.6794	1244.870263864	Aquila	9.35
	490.1961	1598.8039919159999	Cepheus	8.15
	63.857	208.27343692	Capricornus	8.46
	112.6126	367.29275165599995	Pavo	9.08
	110.742	361.19167752	Capricornus	8.28
	19.3162	63.00094527199999	Aquila	7.79
	389.1051	1269.089629956	Sagittarius	9.08
	285.7143	931.8743323079999	Sagitta	8.19
	117.3709	382.812232604	Capricornus	7.35
	321.5434	1048.733091704	Cygnus	8.85
	160.0	521.8496		8.39
	259.7403	847.158572868	Vulpecula	7.25
	892.8571	2912.1070030759997	Sagittarius	9.05
	438.5965	1430.5088005399998	Cygnus	6.47
	28.2406	92.10841133599999	Aquila	9.52
	127.8772	417.079160432	Telescopium	9.82
	100.2004	326.809616624	Sagittarius	8.39
	196.4637	640.7781453719999	Pavo	7.13
	100000.0	326156.0	Cygnus	9.75
	203.252	662.91859312	Pavo	9.07
	367.6471	1199.103075476	Draco	8.53
	61.4251	200.341649156	Aquila	8.01
	900.9009	2938.3423394039996	Cygnus	8.6
	61.1247	199.36187653199997	Aquila	7.71
	228.3105	744.6483943799999	Capricornus	8.79
	67.4764	220.078327184	Draco	7.26
	598.8024	1953.029955744	Cygnus	8.93
	250.6266	817.4336934959999	Capricornus	8.81
	176.3668	575.230900208	Sagittarius	9.02
	224.7191	732.9348277959999	Telescopium	10.19
	369.0037	1203.5277077719998	Cygnus	9.53
	62.8931	205.12961923599997	Cygnus	7.56
	91.1577	297.316308012	Vulpecula	5.19
	77.3395	252.24741962	Sagittarius	9.37
	520.8333	1698.729057948	Aquila	8.65
	800.0	2609.248	Cygnus	7.29
	45.977	149.95674411999997	Aquila	4.94
	117.5088	383.262001728	Aquila	8.5
	100000.0	326156.0	Telescopium	9.65
	381.6794	1244.870263864	Cygnus	7.12
	153.3742	500.239155752	Capricornus	8.21
	210.084	685.20157104	Telescopium	5.65
	167.2241	545.4114355959999	Aquila	8.15
	581.3953	1896.255654668	Cygnus	6.67
	354.6099	1156.5814654439998	Sagittarius	9.62
	342.4658	1116.9727546479999	Cygnus	8.97
	970.8738	3166.563151128	Sagittarius	8.71
	88.574	288.88941544	Aquila	7.43
	100000.0	326156.0	Aquila	11.39
	100000.0	326156.0	Aquila	9.56
	100000.0	326156.0	Aquila	9.25
	396.8254	1294.269851624	Cygnus	8.71
	100000.0	326156.0	Pavo	6.74
	129.5337	422.481934572	Draco	6.8
	862.069	2811.68976764	Cygnus	7.53
	122.1001	398.23680215599995	Sagittarius	9.3
	70.922	231.31635831999998	Pavo	6.09
	146.1988	476.83615812799997	Capricornus	8.14
	20.2716	66.11703969599999	Aquila	10.19
	100000.0	326156.0	Capricornus	10.43
	261.7801	853.8115029559999	Sagitta	8.87
	100000.0	326156.0	Cygnus	7.12
	568.1818	1853.1590316079996	Vulpecula	7.47
	100000.0	326156.0	Cygnus	7.92
	42.6985	139.26371966	Cygnus	4.93
	100000.0	326156.0	Delphinus	9.01
	84.317	275.00495451999996	Capricornus	8.62
	103.7344	338.33596966399995	Pavo	6.92
	58.7889	191.743524684	Draco	9.15
	243.9024	795.5023117439999	Cygnus	8.29
	181.8182	593.0109683919999	Pavo	8.99
	100000.0	326156.0	Cygnus	6.57
	209.6436	683.7651800159999	Cygnus	7.11
	181.8182	593.0109683919999	Draco	7.9
	234.7418	765.624465208	Cygnus	8.14
	235.2941	767.4258247959999	Cygnus	7.67
	505.0505	1647.25250878	Capricornus	7.64
	145.3488	474.063832128	Vulpecula	8.85
	384.6154	1254.446204024	Pavo	8.98
	239.2344	780.277349664	Cygnus	7.28
	324.6753	1058.9479714679999	Vulpecula	9.4
	813.0081	2651.674698636	Cygnus	9.49
	271.7391	886.293378996	Vulpecula	7.13
	806.4516	2630.290280496	Vulpecula	8.34
	178.8909	583.4634038039999	Capricornus	7.4
	324.6753	1058.9479714679999	Draco	9.53
	43.1593	140.766646508	Sagitta	10.46
	917.4312	2992.2569046719996	Delphinus	11.51
	100000.0	326156.0	Pavo	8.24
	392.1569	1279.043258764	Capricornus	8.08
	283.2861	923.9546123159998	Aquila	8.56
	182.1494	594.091197064	Delphinus	7.03
	104.0583	339.39238894799996	Sagittarius	8.4
	170.9402	557.5317187119999	Aquila	7.0
	327.8689	1069.364089484	Capricornus	8.73
	190.8397	622.435131932	Cygnus	6.87
	100000.0	326156.0	Delphinus	10.13
	75.188	245.23017328	Pavo	7.24
	100000.0	326156.0	Cygnus	8.73
	273.9726	893.5780732559999	Draco	7.14
	429.1845	1399.81099782	Sagittarius	8.18
	151.2859	493.42804000399997	Delphinus	7.62
	155.2795	506.45340602	Telescopium	9.92
	112.9944	368.53801526399997	Telescopium	9.07
	112.9944	368.53801526399997	Capricornus	10.09
	187.6173	611.925080988	Capricornus	6.91
	100000.0	326156.0	Cygnus	8.74
	100000.0	326156.0	Cygnus	7.87
	338.9831	1105.6137196359998	Cygnus	8.01
	105.8201	345.13860535599997	Aquila	7.98
	41.425	135.110123	Aquila	6.93
	323.6246	1055.521050376	Capricornus	9.18
	262.4672	856.0525208319999	Cygnus	6.56
	628.9308	2051.2955400479996	Cygnus	10.26
	581.3953	1896.255654668	Cygnus	8.01
	100000.0	326156.0	Aquila	11.0
	209.6436	683.7651800159999	Capricornus	7.54
	420.1681	1370.4034682359998	Cygnus	7.26
	303.9514	991.3557281839999	Vulpecula	4.79
	340.1361	1109.374298316	Cygnus	8.57
	8.9111	29.064087315999995	Capricornus	5.73
	263.8522	860.5697814319999	Cygnus	7.11
	100000.0	326156.0	Pavo	9.04
	359.7122	1173.222923032	Capricornus	9.49
	202.0202	658.9010035119999	Cygnus	7.84
	411.5226	1342.205651256	Pavo	7.43
	68.9655	224.93511618	Draco	8.44
	100.0	326.156	Pavo	10.71
	74.5156	243.037100336	Sagitta	7.86
	55.7414	181.803920584	Capricornus	8.23
	262.4672	856.0525208319999	Aquila	8.98
	235.2941	767.4258247959999	Vulpecula	9.18
	151.2859	493.42804000399997	Capricornus	9.28
	194.1748	633.312760688	Aquila	7.05
	100000.0	326156.0	Cygnus	8.62
	581.3953	1896.255654668	Cygnus	7.16
	97.4659	317.890880804	Cygnus	5.7
	63.2111	206.166795316	Delphinus	7.32
	259.7403	847.158572868	Sagittarius	8.57
	595.2381	1941.404777436	Cygnus	8.77
	289.0173	942.6472649879998	Cygnus	7.22
	689.6552	2249.351814112	Delphinus	7.83
	324.6753	1058.9479714679999	Cygnus	3.96
	215.0538	701.4108719279999	Aquila	6.85
	483.0918	1575.6328912079998	Pavo	8.28
	120.919	394.38457364	Sagittarius	8.79
	272.4796	888.708564176	Vulpecula	7.18
	588.2353	1918.5647250680001	Vulpecula	5.18
	78.125	254.809375	Capricornus	8.27
	104.6025	341.1673299	Draco	9.05
	169.4915	552.80669674	Aquila	6.82
	100000.0	326156.0	Delphinus	8.83
	505.0505	1647.25250878	Cygnus	7.67
	120.4819	392.95894576399996	Cygnus	7.8
	122.6994	400.19145506399997	Aquila	7.29
	100000.0	326156.0	Cygnus	8.36
	114.1553	372.32436026799996	Draco	7.76
	100000.0	326156.0	Cygnus	8.57
	164.4737	536.440840972	Sagittarius	8.66
	100000.0	326156.0	Delphinus	9.23
	105.3741	343.683949596	Aquila	8.75
	76.2195	248.59447241999996	Cygnus	7.68
	128.2051	418.14862595599993	Aquila	7.81
	111.2347	362.798648132	Cygnus	6.36
	248.139	809.32023684	Cepheus	7.46
	100000.0	326156.0	Aquila	11.03
	70.1754	228.88127762399998	Delphinus	6.86
	103.8422	338.687565832	Vulpecula	4.5
	228.833	746.35255948	Cygnus	7.4
	144.9275	472.6897369	Sagittarius	10.06
	561.7978	1832.337232568	Telescopium	8.99
	305.8104	997.418968224	Sagittarius	6.3
	62.5	203.8475	Cygnus	9.9
	24.6427	80.37364461199999	Cygnus	9.98
	961.5385	3136.11551006	Sagittarius	8.89
	90.4977	295.16367841199997	Sagittarius	10.71
	332.2259	1083.574706404	Capricornus	9.05
	100000.0	326156.0	Capricornus	9.27
	89.2061	290.951047516	Sagittarius	7.79
	204.918	668.35235208	Cygnus	8.44
	100000.0	326156.0	Cygnus	10.51
	96.8054	315.736620424	Sagittarius	9.4
	34.2583	111.73550094799998	Cygnus	5.87
	100000.0	326156.0	Aquila	12.28
	143.8849	469.28923444399993	Sagittarius	9.1
	72.8332	237.549851792	Capricornus	7.34
	130.8901	426.9059145559999	Cygnus	6.28
Chechia	65.6168	214.01313020799998	Aquila	6.44
	502.5126	1638.974995656	Telescopium	8.93
	217.3913	709.034768428	Pavo	8.2
	392.1569	1279.043258764	Aquila	7.8
	100000.0	326156.0	Cygnus	10.2
	137.931	449.87023236	Draco	10.49
	775.1938	2528.341090328	Capricornus	8.28
	310.559	1012.90681204	Capricornus	8.53
	62.9723	205.38793478799997		9.72
	205.7613	671.102825628	Capricornus	7.83
	190.8397	622.435131932	Sagittarius	9.15
	386.1004	1259.2896206239998	Cygnus	7.84
	306.7485	1000.4786376599999	Telescopium	9.3
	925.9259	3019.9628784039996	Sagittarius	6.99
	584.7953	1907.344958668	Cygnus	9.6
	442.4779	1443.1682195239998	Cygnus	7.47
	100000.0	326156.0	Pavo	8.83
	249.3766	813.3567434959999	Sagittarius	9.01
	75.188	245.23017328	Delphinus	8.54
	101.626	331.45929656	Sagitta	6.11
	322.5806	1052.1159817359999	Sagitta	8.27
	219.7802	716.826309112	Vulpecula	6.83
	26.6028	86.76662836799999	Aquila	11.16
	178.8909	583.4634038039999	Vulpecula	7.2
	135.8696	443.14685257599996	Capricornus	6.3
	65.1042	212.341254552	Telescopium	10.41
	318.4713	1038.713253228	Sagittarius	6.3
	392.1569	1279.043258764	Delphinus	11.32
	82.9876	270.669036656	Draco	9.2
	250.0	815.39	Vulpecula	7.17
	343.6426	1120.810958456	Vulpecula	8.55
	198.4127	647.134925812	Aquila	7.22
	44.6628	145.670401968	Sagittarius	6.55
	495.0495	1614.63364722	Vulpecula	6.65
	168.6341	550.0102351959999	Vulpecula	7.73
	675.6757	2203.756836092	Cygnus	6.47
	341.2969	1113.160317164	Sagittarius	9.19
	80.5802	262.817157112		7.88
	507.6142	1655.6141701519998	Capricornus	8.68
	297.619	970.70222564	Sagitta	7.09
	349.6503	1140.405432468	Cygnus	8.05
	227.2727	741.2635474119999	Telescopium	8.38
	297.619	970.70222564	Cygnus	7.11
	56.6893	184.895553308	Aquila	8.39
	156.0062	508.823581672	Capricornus	9.72
	540.5405	1763.0052731799997	Sagittarius	8.92
	44.8029	146.127346524	Sagittarius	8.46
	100000.0	326156.0	Delphinus	10.44
	277.0083	903.479190948	Vulpecula	7.19
	100000.0	326156.0	Cygnus	7.12
	806.4516	2630.290280496	Cygnus	8.33
	50.9424	166.15169414399998	Pavo	9.12
	253.8071	827.8070850759999	Pavo	10.56
	161.8123	527.760525188	Capricornus	7.65
	330.033	1076.42243148	Aquila	8.59
	395.2569	1289.1540947639999	Sagittarius	8.87
	251.2563	819.487497828	Aquila	10.86
	134.2282	437.79332799199994	Vulpecula	5.3
	182.4818	595.175339608	Capricornus	9.11
	555.5556	1811.977922736	Cygnus	7.18
	100000.0	326156.0	Cygnus	7.72
	265.9574	867.4360175439999	Cygnus	6.65
	64.8508	211.514775248	Aquila	6.93
	49.95	162.914922	Sagittarius	7.03
	381.6794	1244.870263864	Sagitta	8.36
	160.2564	522.685863984		9.09
	300.3003	979.447446468	Cygnus	7.95
	207.9002	678.078976312	Vulpecula	7.8
	446.4286	1456.0536646159999	Aquila	8.39
	77.5194	252.834174264	Cygnus	9.26
	414.9378	1353.3445309679998	Vulpecula	8.82
	39.4945	128.81368142	Sagittarius	7.51
	30.7692	100.355591952	Cygnus	8.15
	189.3939	617.719568484	Cygnus	6.92
	483.0918	1575.6328912079998	Cygnus	5.27
	45.6621	148.929678876	Aquila	9.72
	41.9111	136.695567316	Capricornus	8.64
	540.5405	1763.0052731799997	Pavo	7.72
	100000.0	326156.0	Sagitta	7.29
	367.6471	1199.103075476	Pavo	8.1
	657.8947	2145.7630377319997	Cygnus	7.82
	87.7193	286.101760108	Cygnus	9.27
	145.9854	476.140141224	Cygnus	7.91
	138.8889	452.994480684	Pavo	9.22
	158.9825	518.5309626999999	Sagitta	8.04
	251.8892	821.5517391519999	Aquila	8.01
	100000.0	326156.0	Cygnus	7.64
	214.5923	699.9056619879999	Sagittarius	7.74
	172.117	561.3699225199999	Cygnus	7.99
	332.2259	1083.574706404	Aquila	7.37
	156.7398	511.21626208799995	Capricornus	7.42
	68.1663	222.328477428	Delphinus	6.51
	628.9308	2051.2955400479996	Cygnus	7.7
	175.7469	573.209059164	Cygnus	8.07
	254.4529	829.9134005239999	Aquila	9.13
	177.305	578.2908957999999	Draco	8.55
	290.6977	948.1279904119999	Capricornus	6.97
	370.3704	1207.985281824	Cygnus	9.13
	100000.0	326156.0	Sagitta	7.86
	100000.0	326156.0	Pavo	8.74
	74.4602	242.85640991199998	Pavo	6.72
	287.3563	937.2298138279998	Delphinus	7.48
	210.9705	688.0929439799999	Sagitta	8.57
	337.8378	1101.878254968	Cygnus	7.14
	398.4064	1299.426377984	Vulpecula	8.99
	170.3578	555.632186168	Vulpecula	8.08
	224.2152	731.291327712	Capricornus	7.86
	114.2857	372.749667692	Sagittarius	9.38
	115.7407	377.495237492	Aquila	8.33
	236.4066	771.0543102959999	Pavo	8.65
	384.6154	1254.446204024	Pavo	8.46
	192.3077	627.223102012	Sagittarius	8.69
